id,image_url,image_url_small,image_url_cropped,name,upscaled_image
756652,https://images.ygoprodeck.com/images/cards/756652.jpg,https://images.ygoprodeck.com/images/cards_small/756652.jpg,https://images.ygoprodeck.com/images/cards_cropped/756652.jpg,Doron, 
24194033,https://images.ygoprodeck.com/images/cards/24194033.jpg,https://images.ygoprodeck.com/images/cards_small/24194033.jpg,https://images.ygoprodeck.com/images/cards_cropped/24194033.jpg,Dorover, 
78751195,https://images.ygoprodeck.com/images/cards/78751195.jpg,https://images.ygoprodeck.com/images/cards_small/78751195.jpg,https://images.ygoprodeck.com/images/cards_cropped/78751195.jpg,Doshin @Ignister, 
80776622,https://images.ygoprodeck.com/images/cards/80776622.jpg,https://images.ygoprodeck.com/images/cards_small/80776622.jpg,https://images.ygoprodeck.com/images/cards_cropped/80776622.jpg,DoSolfachord Coolia, 
55226153,https://images.ygoprodeck.com/images/cards/55226153.jpg,https://images.ygoprodeck.com/images/cards_small/55226153.jpg,https://images.ygoprodeck.com/images/cards_cropped/55226153.jpg,DoSolfachord Cutia, 
82050203,https://images.ygoprodeck.com/images/cards/82050203.jpg,https://images.ygoprodeck.com/images/cards_small/82050203.jpg,https://images.ygoprodeck.com/images/cards_cropped/82050203.jpg,Dotedotengu, 
18789533,https://images.ygoprodeck.com/images/cards/18789533.jpg,https://images.ygoprodeck.com/images/cards_small/18789533.jpg,https://images.ygoprodeck.com/images/cards_cropped/18789533.jpg,Dotscaper, 
34187685,https://images.ygoprodeck.com/images/cards/34187685.jpg,https://images.ygoprodeck.com/images/cards_small/34187685.jpg,https://images.ygoprodeck.com/images/cards_cropped/34187685.jpg,Double Attack, 
60176682,https://images.ygoprodeck.com/images/cards/60176682.jpg,https://images.ygoprodeck.com/images/cards_small/60176682.jpg,https://images.ygoprodeck.com/images/cards_cropped/60176682.jpg,Double Attack! Wind and Thunder!!, 
63992027,https://images.ygoprodeck.com/images/cards/63992027.jpg,https://images.ygoprodeck.com/images/cards_small/63992027.jpg,https://images.ygoprodeck.com/images/cards_cropped/63992027.jpg,Double Cipher, 
44436472,https://images.ygoprodeck.com/images/cards/44436472.jpg,https://images.ygoprodeck.com/images/cards_small/44436472.jpg,https://images.ygoprodeck.com/images/cards_cropped/44436472.jpg,Double Coston, 
75652080,https://images.ygoprodeck.com/images/cards/75652080.jpg,https://images.ygoprodeck.com/images/cards_small/75652080.jpg,https://images.ygoprodeck.com/images/cards_cropped/75652080.jpg,Double Cyclone, 
44883600,https://images.ygoprodeck.com/images/cards/44883600.jpg,https://images.ygoprodeck.com/images/cards_small/44883600.jpg,https://images.ygoprodeck.com/images/cards_cropped/44883600.jpg,Double Defender, 
93612434,https://images.ygoprodeck.com/images/cards/93612434.jpg,https://images.ygoprodeck.com/images/cards_small/93612434.jpg,https://images.ygoprodeck.com/images/cards_cropped/93612434.jpg,Double Disruptor Dragon, 
13166648,https://images.ygoprodeck.com/images/cards/13166648.jpg,https://images.ygoprodeck.com/images/cards_small/13166648.jpg,https://images.ygoprodeck.com/images/cards_cropped/13166648.jpg,Double Dragon Descent, 
28355719,https://images.ygoprodeck.com/images/cards/28355719.jpg,https://images.ygoprodeck.com/images/cards_small/28355719.jpg,https://images.ygoprodeck.com/images/cards_cropped/28355719.jpg,Double Dude Token, 
35479109,https://images.ygoprodeck.com/images/cards/35479109.jpg,https://images.ygoprodeck.com/images/cards_small/35479109.jpg,https://images.ygoprodeck.com/images/cards_cropped/35479109.jpg,Double Dust Tornado Twins,./Images Database/35479109.png
38179121,https://images.ygoprodeck.com/images/cards/38179121.jpg,https://images.ygoprodeck.com/images/cards_small/38179121.jpg,https://images.ygoprodeck.com/images/cards_cropped/38179121.jpg,Double Evolution Pill, 
300103005,https://images.ygoprodeck.com/images/cards/300103005.jpg,https://images.ygoprodeck.com/images/cards_small/300103005.jpg,https://images.ygoprodeck.com/images/cards_cropped/300103005.jpg,Double Evolution Pill (Skill Card), 
81881839,https://images.ygoprodeck.com/images/cards/81881839.jpg,https://images.ygoprodeck.com/images/cards_small/81881839.jpg,https://images.ygoprodeck.com/images/cards_cropped/81881839.jpg,Double Exposure, 
64319467,https://images.ygoprodeck.com/images/cards/64319467.jpg,https://images.ygoprodeck.com/images/cards_small/64319467.jpg,https://images.ygoprodeck.com/images/cards_cropped/64319467.jpg,Double Fin Shark, 
146746,https://images.ygoprodeck.com/images/cards/146746.jpg,https://images.ygoprodeck.com/images/cards_small/146746.jpg,https://images.ygoprodeck.com/images/cards_cropped/146746.jpg,Double Headed Anger Knuckle, 
73239437,https://images.ygoprodeck.com/images/cards/73239437.jpg,https://images.ygoprodeck.com/images/cards_small/73239437.jpg,https://images.ygoprodeck.com/images/cards_cropped/73239437.jpg,Double Hero Attack, 
6214163,https://images.ygoprodeck.com/images/cards/6214163.jpg,https://images.ygoprodeck.com/images/cards_small/6214163.jpg,https://images.ygoprodeck.com/images/cards_cropped/6214163.jpg,Double Hooking, 
49684352,https://images.ygoprodeck.com/images/cards/49684352.jpg,https://images.ygoprodeck.com/images/cards_small/49684352.jpg,https://images.ygoprodeck.com/images/cards_cropped/49684352.jpg,Double Iris Magician,./Images Database/49684352.png
72621670,https://images.ygoprodeck.com/images/cards/72621670.jpg,https://images.ygoprodeck.com/images/cards_small/72621670.jpg,https://images.ygoprodeck.com/images/cards_cropped/72621670.jpg,Double Magical Arm Bind, 
94770493,https://images.ygoprodeck.com/images/cards/94770493.jpg,https://images.ygoprodeck.com/images/cards_small/94770493.jpg,https://images.ygoprodeck.com/images/cards_cropped/94770493.jpg,Double or Nothing!,./Images Database/94770493.png
5914184,https://images.ygoprodeck.com/images/cards/5914184.jpg,https://images.ygoprodeck.com/images/cards_small/5914184.jpg,https://images.ygoprodeck.com/images/cards_cropped/5914184.jpg,Double Payback, 
60832978,https://images.ygoprodeck.com/images/cards/60832978.jpg,https://images.ygoprodeck.com/images/cards_small/60832978.jpg,https://images.ygoprodeck.com/images/cards_cropped/60832978.jpg,Double Resonator,./Images Database/60832978.png
17643265,https://images.ygoprodeck.com/images/cards/17643265.jpg,https://images.ygoprodeck.com/images/cards_small/17643265.jpg,https://images.ygoprodeck.com/images/cards_cropped/17643265.jpg,Double Shark, 
3682106,https://images.ygoprodeck.com/images/cards/3682106.jpg,https://images.ygoprodeck.com/images/cards_small/3682106.jpg,https://images.ygoprodeck.com/images/cards_cropped/3682106.jpg,Double Snare, 
24096228,https://images.ygoprodeck.com/images/cards/24096228.jpg,https://images.ygoprodeck.com/images/cards_small/24096228.jpg,https://images.ygoprodeck.com/images/cards_cropped/24096228.jpg,Double Spell,./Images Database/24096228.png
43422537,https://images.ygoprodeck.com/images/cards/43422537.jpg,https://images.ygoprodeck.com/images/cards_small/43422537.jpg,https://images.ygoprodeck.com/images/cards_cropped/43422537.jpg,Double Summon,./Images Database/43422537.png
67223587,https://images.ygoprodeck.com/images/cards/67223587.jpg,https://images.ygoprodeck.com/images/cards_small/67223587.jpg,https://images.ygoprodeck.com/images/cards_cropped/67223587.jpg,Double Tag Team, 
63730624,https://images.ygoprodeck.com/images/cards/63730624.jpg,https://images.ygoprodeck.com/images/cards_small/63730624.jpg,https://images.ygoprodeck.com/images/cards_cropped/63730624.jpg,Double Tool C&D, 
51976476,https://images.ygoprodeck.com/images/cards/51976476.jpg,https://images.ygoprodeck.com/images/cards_small/51976476.jpg,https://images.ygoprodeck.com/images/cards_cropped/51976476.jpg,Double Trap Hole, 
41927278,https://images.ygoprodeck.com/images/cards/41927278.jpg,https://images.ygoprodeck.com/images/cards_small/41927278.jpg,https://images.ygoprodeck.com/images/cards_cropped/41927278.jpg,Double-Edged Sword, 
21007444,https://images.ygoprodeck.com/images/cards/21007444.jpg,https://images.ygoprodeck.com/images/cards_small/21007444.jpg,https://images.ygoprodeck.com/images/cards_cropped/21007444.jpg,Double-Edged Sword Technique, 
55349196,https://images.ygoprodeck.com/images/cards/55349196.jpg,https://images.ygoprodeck.com/images/cards_small/55349196.jpg,https://images.ygoprodeck.com/images/cards_cropped/55349196.jpg,Double-Headed Dino King Rex, 
23971061,https://images.ygoprodeck.com/images/cards/23971061.jpg,https://images.ygoprodeck.com/images/cards_small/23971061.jpg,https://images.ygoprodeck.com/images/cards_cropped/23971061.jpg,Doublebyte Dragon, 
12612470,https://images.ygoprodeck.com/images/cards/12612470.jpg,https://images.ygoprodeck.com/images/cards_small/12612470.jpg,https://images.ygoprodeck.com/images/cards_cropped/12612470.jpg,Douyou Chatsubou, 
76382116,https://images.ygoprodeck.com/images/cards/76382116.jpg,https://images.ygoprodeck.com/images/cards_small/76382116.jpg,https://images.ygoprodeck.com/images/cards_cropped/76382116.jpg,"Dovelgus, Generaider Boss of Iron", 
96540,https://images.ygoprodeck.com/images/cards/96540.jpg,https://images.ygoprodeck.com/images/cards_small/96540.jpg,https://images.ygoprodeck.com/images/cards_cropped/96540.jpg,Downbeat, 
72167543,https://images.ygoprodeck.com/images/cards/72167543.jpg,https://images.ygoprodeck.com/images/cards_small/72167543.jpg,https://images.ygoprodeck.com/images/cards_cropped/72167543.jpg,Downerd Magician, 
72490637,https://images.ygoprodeck.com/images/cards/72490637.jpg,https://images.ygoprodeck.com/images/cards_small/72490637.jpg,https://images.ygoprodeck.com/images/cards_cropped/72490637.jpg,Dowsing Fusion, 
88413677,https://images.ygoprodeck.com/images/cards/88413677.jpg,https://images.ygoprodeck.com/images/cards_small/88413677.jpg,https://images.ygoprodeck.com/images/cards_cropped/88413677.jpg,Doyon @Ignister, 
27995943,https://images.ygoprodeck.com/images/cards/27995943.jpg,https://images.ygoprodeck.com/images/cards_small/27995943.jpg,https://images.ygoprodeck.com/images/cards_cropped/27995943.jpg,Dr. Frankenderp, 
5041348,https://images.ygoprodeck.com/images/cards/5041348.jpg,https://images.ygoprodeck.com/images/cards_small/5041348.jpg,https://images.ygoprodeck.com/images/cards_cropped/5041348.jpg,Draco Berserker of the Tenyi, 
14733538,https://images.ygoprodeck.com/images/cards/14733538.jpg,https://images.ygoprodeck.com/images/cards_small/14733538.jpg,https://images.ygoprodeck.com/images/cards_cropped/14733538.jpg,Draco Face-Off, 
23935886,https://images.ygoprodeck.com/images/cards/23935886.jpg,https://images.ygoprodeck.com/images/cards_small/23935886.jpg,https://images.ygoprodeck.com/images/cards_cropped/23935886.jpg,Draco Masters of the Tenyi, 
9070454,https://images.ygoprodeck.com/images/cards/9070454.jpg,https://images.ygoprodeck.com/images/cards_small/9070454.jpg,https://images.ygoprodeck.com/images/cards_cropped/9070454.jpg,Draco-Utopian Aura,./Images Database/9070454.png
38745520,https://images.ygoprodeck.com/images/cards/38745520.jpg,https://images.ygoprodeck.com/images/cards_small/38745520.jpg,https://images.ygoprodeck.com/images/cards_cropped/38745520.jpg,"Dracoback, the Rideable Dragon", 
16960351,https://images.ygoprodeck.com/images/cards/16960351.jpg,https://images.ygoprodeck.com/images/cards_small/16960351.jpg,https://images.ygoprodeck.com/images/cards_cropped/16960351.jpg,Dracocension, 
90887783,https://images.ygoprodeck.com/images/cards/90887783.jpg,https://images.ygoprodeck.com/images/cards_small/90887783.jpg,https://images.ygoprodeck.com/images/cards_cropped/90887783.jpg,Draconnection, 
62706865,https://images.ygoprodeck.com/images/cards/62706865.jpg,https://images.ygoprodeck.com/images/cards_small/62706865.jpg,https://images.ygoprodeck.com/images/cards_cropped/62706865.jpg,Draconnet, 
42596828,https://images.ygoprodeck.com/images/cards/42596828.jpg,https://images.ygoprodeck.com/images/cards_small/42596828.jpg,https://images.ygoprodeck.com/images/cards_cropped/42596828.jpg,Dracoon Lamp, 
65737274,https://images.ygoprodeck.com/images/cards/65737274.jpg,https://images.ygoprodeck.com/images/cards_small/65737274.jpg,https://images.ygoprodeck.com/images/cards_cropped/65737274.jpg,Dragard, 
16435215,https://images.ygoprodeck.com/images/cards/16435215.jpg,https://images.ygoprodeck.com/images/cards_small/16435215.jpg,https://images.ygoprodeck.com/images/cards_cropped/16435215.jpg,Dragged Down into the Grave, 
45593826,https://images.ygoprodeck.com/images/cards/45593826.jpg,https://images.ygoprodeck.com/images/cards_small/45593826.jpg,https://images.ygoprodeck.com/images/cards_cropped/45593826.jpg,"Draghig, Malebranche of the Burning Abyss", 
21435914,https://images.ygoprodeck.com/images/cards/21435914.jpg,https://images.ygoprodeck.com/images/cards_small/21435914.jpg,https://images.ygoprodeck.com/images/cards_cropped/21435914.jpg,Dragocytos Corrupted Nethersoul Dragon, 
65472618,https://images.ygoprodeck.com/images/cards/65472618.jpg,https://images.ygoprodeck.com/images/cards_small/65472618.jpg,https://images.ygoprodeck.com/images/cards_cropped/65472618.jpg,"Dragodies, the Empowered Warrior", 
76218313,https://images.ygoprodeck.com/images/cards/76218313.jpg,https://images.ygoprodeck.com/images/cards_small/76218313.jpg,https://images.ygoprodeck.com/images/cards_cropped/76218313.jpg,Dragon Buster Destruction Sword, 
300202003,https://images.ygoprodeck.com/images/cards/300202003.jpg,https://images.ygoprodeck.com/images/cards_small/300202003.jpg,https://images.ygoprodeck.com/images/cards_cropped/300202003.jpg,Dragon Caller, 
50045299,https://images.ygoprodeck.com/images/cards/50045299.jpg,https://images.ygoprodeck.com/images/cards_small/50045299.jpg,https://images.ygoprodeck.com/images/cards_cropped/50045299.jpg,Dragon Capture Jar, 
38955728,https://images.ygoprodeck.com/images/cards/38955728.jpg,https://images.ygoprodeck.com/images/cards_small/38955728.jpg,https://images.ygoprodeck.com/images/cards_cropped/38955728.jpg,Dragon Core Hexer, 
76066541,https://images.ygoprodeck.com/images/cards/76066541.jpg,https://images.ygoprodeck.com/images/cards_small/76066541.jpg,https://images.ygoprodeck.com/images/cards_cropped/76066541.jpg,Dragon Dowser, 
300302064,https://images.ygoprodeck.com/images/cards/300302064.jpg,https://images.ygoprodeck.com/images/cards_small/300302064.jpg,https://images.ygoprodeck.com/images/cards_cropped/300302064.jpg,Dragon Force, 
21970285,https://images.ygoprodeck.com/images/cards/21970285.jpg,https://images.ygoprodeck.com/images/cards_small/21970285.jpg,https://images.ygoprodeck.com/images/cards_cropped/21970285.jpg,Dragon Horn Hunter, 
64262809,https://images.ygoprodeck.com/images/cards/64262809.jpg,https://images.ygoprodeck.com/images/cards_small/64262809.jpg,https://images.ygoprodeck.com/images/cards_cropped/64262809.jpg,Dragon Ice, 
14017402,https://images.ygoprodeck.com/images/cards/14017402.jpg,https://images.ygoprodeck.com/images/cards_small/14017402.jpg,https://images.ygoprodeck.com/images/cards_cropped/14017402.jpg,Dragon Knight Draco-Equiste, 
87835759,https://images.ygoprodeck.com/images/cards/87835759.jpg,https://images.ygoprodeck.com/images/cards_small/87835759.jpg,https://images.ygoprodeck.com/images/cards_cropped/87835759.jpg,Dragon Knight of Creation, 
29228350,https://images.ygoprodeck.com/images/cards/29228350.jpg,https://images.ygoprodeck.com/images/cards_small/29228350.jpg,https://images.ygoprodeck.com/images/cards_cropped/29228350.jpg,Dragon Laser, 
63018132,https://images.ygoprodeck.com/images/cards/63018132.jpg,https://images.ygoprodeck.com/images/cards_small/63018132.jpg,https://images.ygoprodeck.com/images/cards_cropped/63018132.jpg,Dragon Manipulator, 
62873545,https://images.ygoprodeck.com/images/cards/62873545.jpg,https://images.ygoprodeck.com/images/cards_small/62873545.jpg,https://images.ygoprodeck.com/images/cards_cropped/62873545.jpg,Dragon Master Knight,./Images Database/62873545.png
99659159,https://images.ygoprodeck.com/images/cards/99659159.jpg,https://images.ygoprodeck.com/images/cards_small/99659159.jpg,https://images.ygoprodeck.com/images/cards_cropped/99659159.jpg,Dragon Mastery, 
76076738,https://images.ygoprodeck.com/images/cards/76076738.jpg,https://images.ygoprodeck.com/images/cards_small/76076738.jpg,https://images.ygoprodeck.com/images/cards_cropped/76076738.jpg,Dragon Nails, 
55763552,https://images.ygoprodeck.com/images/cards/55763552.jpg,https://images.ygoprodeck.com/images/cards_small/55763552.jpg,https://images.ygoprodeck.com/images/cards_cropped/55763552.jpg,Dragon Piper, 
80513550,https://images.ygoprodeck.com/images/cards/80513550.jpg,https://images.ygoprodeck.com/images/cards_small/80513550.jpg,https://images.ygoprodeck.com/images/cards_cropped/80513550.jpg,Dragon Queen of Tragic Endings, 
62265044,https://images.ygoprodeck.com/images/cards/62265044.jpg,https://images.ygoprodeck.com/images/cards_small/62265044.jpg,https://images.ygoprodeck.com/images/cards_cropped/62265044.jpg,Dragon Ravine, 
71867500,https://images.ygoprodeck.com/images/cards/71867500.jpg,https://images.ygoprodeck.com/images/cards_small/71867500.jpg,https://images.ygoprodeck.com/images/cards_cropped/71867500.jpg,Dragon Revival Rhapsody, 
28563545,https://images.ygoprodeck.com/images/cards/28563545.jpg,https://images.ygoprodeck.com/images/cards_small/28563545.jpg,https://images.ygoprodeck.com/images/cards_cropped/28563545.jpg,Dragon Seeker, 
63300440,https://images.ygoprodeck.com/images/cards/63300440.jpg,https://images.ygoprodeck.com/images/cards_small/63300440.jpg,https://images.ygoprodeck.com/images/cards_cropped/63300440.jpg,Dragon Shield, 
41620959,https://images.ygoprodeck.com/images/cards/41620959.jpg,https://images.ygoprodeck.com/images/cards_small/41620959.jpg,https://images.ygoprodeck.com/images/cards_cropped/41620959.jpg,Dragon Shrine,./Images Database/41620959.png
45467446,https://images.ygoprodeck.com/images/cards/45467446.jpg,https://images.ygoprodeck.com/images/cards_small/45467446.jpg,https://images.ygoprodeck.com/images/cards_cropped/45467446.jpg,Dragon Spirit of White,./Images Database/45467446.png
9197735,https://images.ygoprodeck.com/images/cards/9197735.jpg,https://images.ygoprodeck.com/images/cards_small/9197735.jpg,https://images.ygoprodeck.com/images/cards_cropped/9197735.jpg,Dragon Statue, 
1435851,https://images.ygoprodeck.com/images/cards/1435851.jpg,https://images.ygoprodeck.com/images/cards_small/1435851.jpg,https://images.ygoprodeck.com/images/cards_cropped/1435851.jpg,Dragon Treasure, 
66672569,https://images.ygoprodeck.com/images/cards/66672569.jpg,https://images.ygoprodeck.com/images/cards_small/66672569.jpg,https://images.ygoprodeck.com/images/cards_cropped/66672569.jpg,Dragon Zombie, 
16278116,https://images.ygoprodeck.com/images/cards/16278116.jpg,https://images.ygoprodeck.com/images/cards_small/16278116.jpg,https://images.ygoprodeck.com/images/cards_cropped/16278116.jpg,Dragon's Bind, 
95697223,https://images.ygoprodeck.com/images/cards/95697223.jpg,https://images.ygoprodeck.com/images/cards_small/95697223.jpg,https://images.ygoprodeck.com/images/cards_cropped/95697223.jpg,Dragon's Fighting Spirit,./Images Database/95697223.png
55991637,https://images.ygoprodeck.com/images/cards/55991637.jpg,https://images.ygoprodeck.com/images/cards_small/55991637.jpg,https://images.ygoprodeck.com/images/cards_cropped/55991637.jpg,Dragon's Gunfire, 
71490127,https://images.ygoprodeck.com/images/cards/71490127.jpg,https://images.ygoprodeck.com/images/cards_small/71490127.jpg,https://images.ygoprodeck.com/images/cards_cropped/71490127.jpg,Dragon's Mirror, 
54178050,https://images.ygoprodeck.com/images/cards/54178050.jpg,https://images.ygoprodeck.com/images/cards_small/54178050.jpg,https://images.ygoprodeck.com/images/cards_cropped/54178050.jpg,Dragon's Rage, 
20638610,https://images.ygoprodeck.com/images/cards/20638610.jpg,https://images.ygoprodeck.com/images/cards_small/20638610.jpg,https://images.ygoprodeck.com/images/cards_cropped/20638610.jpg,Dragon's Rebirth, 
84462118,https://images.ygoprodeck.com/images/cards/84462118.jpg,https://images.ygoprodeck.com/images/cards_small/84462118.jpg,https://images.ygoprodeck.com/images/cards_cropped/84462118.jpg,Dragonbite, 
45667991,https://images.ygoprodeck.com/images/cards/45667991.jpg,https://images.ygoprodeck.com/images/cards_small/45667991.jpg,https://images.ygoprodeck.com/images/cards_cropped/45667991.jpg,Dragoncaller Magician, 
5325424,https://images.ygoprodeck.com/images/cards/5325424.jpg,https://images.ygoprodeck.com/images/cards_small/5325424.jpg,https://images.ygoprodeck.com/images/cards_cropped/5325424.jpg,Dragoncarnation, 
8198620,https://images.ygoprodeck.com/images/cards/8198620.jpg,https://images.ygoprodeck.com/images/cards_small/8198620.jpg,https://images.ygoprodeck.com/images/cards_cropped/8198620.jpg,Dragonecro Nethersoul Dragon, 
70681994,https://images.ygoprodeck.com/images/cards/70681994.jpg,https://images.ygoprodeck.com/images/cards_small/70681994.jpg,https://images.ygoprodeck.com/images/cards_cropped/70681994.jpg,Dragoness the Wicked Knight, 
83980492,https://images.ygoprodeck.com/images/cards/83980492.jpg,https://images.ygoprodeck.com/images/cards_small/83980492.jpg,https://images.ygoprodeck.com/images/cards_cropped/83980492.jpg,Dragong, 
32437102,https://images.ygoprodeck.com/images/cards/32437102.jpg,https://images.ygoprodeck.com/images/cards_small/32437102.jpg,https://images.ygoprodeck.com/images/cards_cropped/32437102.jpg,Dragonic Attack, 
13035077,https://images.ygoprodeck.com/images/cards/13035077.jpg,https://images.ygoprodeck.com/images/cards_small/13035077.jpg,https://images.ygoprodeck.com/images/cards_cropped/13035077.jpg,Dragonic Diagram, 
78009994,https://images.ygoprodeck.com/images/cards/78009994.jpg,https://images.ygoprodeck.com/images/cards_small/78009994.jpg,https://images.ygoprodeck.com/images/cards_cropped/78009994.jpg,Dragonic Guard, 
38109772,https://images.ygoprodeck.com/images/cards/38109772.jpg,https://images.ygoprodeck.com/images/cards_small/38109772.jpg,https://images.ygoprodeck.com/images/cards_cropped/38109772.jpg,Dragonic Knight, 
71817640,https://images.ygoprodeck.com/images/cards/71817640.jpg,https://images.ygoprodeck.com/images/cards_small/71817640.jpg,https://images.ygoprodeck.com/images/cards_cropped/71817640.jpg,Dragonic Pendulum, 
72549351,https://images.ygoprodeck.com/images/cards/72549351.jpg,https://images.ygoprodeck.com/images/cards_small/72549351.jpg,https://images.ygoprodeck.com/images/cards_cropped/72549351.jpg,Dragonic Tactics, 
75083197,https://images.ygoprodeck.com/images/cards/75083197.jpg,https://images.ygoprodeck.com/images/cards_small/75083197.jpg,https://images.ygoprodeck.com/images/cards_cropped/75083197.jpg,Dragonlark Pairen, 
40110009,https://images.ygoprodeck.com/images/cards/40110009.jpg,https://images.ygoprodeck.com/images/cards_small/40110009.jpg,https://images.ygoprodeck.com/images/cards_cropped/40110009.jpg,Dragonmaid Changeover, 
77515704,https://images.ygoprodeck.com/images/cards/77515704.jpg,https://images.ygoprodeck.com/images/cards_small/77515704.jpg,https://images.ygoprodeck.com/images/cards_cropped/77515704.jpg,Dragonmaid Downtime, 
76782778,https://images.ygoprodeck.com/images/cards/76782778.jpg,https://images.ygoprodeck.com/images/cards_small/76782778.jpg,https://images.ygoprodeck.com/images/cards_cropped/76782778.jpg,Dragonmaid Ernus, 
78231355,https://images.ygoprodeck.com/images/cards/78231355.jpg,https://images.ygoprodeck.com/images/cards_small/78231355.jpg,https://images.ygoprodeck.com/images/cards_cropped/78231355.jpg,Dragonmaid Hospitality, 
15848542,https://images.ygoprodeck.com/images/cards/15848542.jpg,https://images.ygoprodeck.com/images/cards_small/15848542.jpg,https://images.ygoprodeck.com/images/cards_cropped/15848542.jpg,Dragonmaid Lorpar, 
49575521,https://images.ygoprodeck.com/images/cards/49575521.jpg,https://images.ygoprodeck.com/images/cards_small/49575521.jpg,https://images.ygoprodeck.com/images/cards_cropped/49575521.jpg,Dragonmaid Nudyarl, 
15754711,https://images.ygoprodeck.com/images/cards/15754711.jpg,https://images.ygoprodeck.com/images/cards_small/15754711.jpg,https://images.ygoprodeck.com/images/cards_cropped/15754711.jpg,Dragonmaid Send-Off, 
24799107,https://images.ygoprodeck.com/images/cards/24799107.jpg,https://images.ygoprodeck.com/images/cards_small/24799107.jpg,https://images.ygoprodeck.com/images/cards_cropped/24799107.jpg,Dragonmaid Sheou, 
57416183,https://images.ygoprodeck.com/images/cards/57416183.jpg,https://images.ygoprodeck.com/images/cards_small/57416183.jpg,https://images.ygoprodeck.com/images/cards_cropped/57416183.jpg,Dragonmaid Tidying, 
42055234,https://images.ygoprodeck.com/images/cards/42055234.jpg,https://images.ygoprodeck.com/images/cards_small/42055234.jpg,https://images.ygoprodeck.com/images/cards_cropped/42055234.jpg,Dragonmaid Tinkhec, 
14625090,https://images.ygoprodeck.com/images/cards/14625090.jpg,https://images.ygoprodeck.com/images/cards_small/14625090.jpg,https://images.ygoprodeck.com/images/cards_cropped/14625090.jpg,Dragonmaid Welcome, 
28053763,https://images.ygoprodeck.com/images/cards/28053763.jpg,https://images.ygoprodeck.com/images/cards_small/28053763.jpg,https://images.ygoprodeck.com/images/cards_cropped/28053763.jpg,Dragonoid Generator, 
28053764,https://images.ygoprodeck.com/images/cards/28053764.jpg,https://images.ygoprodeck.com/images/cards_small/28053764.jpg,https://images.ygoprodeck.com/images/cards_cropped/28053764.jpg,Dragonoid Token, 
92870717,https://images.ygoprodeck.com/images/cards/92870717.jpg,https://images.ygoprodeck.com/images/cards_small/92870717.jpg,https://images.ygoprodeck.com/images/cards_cropped/92870717.jpg,"Dragonox, the Empowered Warrior", 
51531505,https://images.ygoprodeck.com/images/cards/51531505.jpg,https://images.ygoprodeck.com/images/cards_small/51531505.jpg,https://images.ygoprodeck.com/images/cards_cropped/51531505.jpg,Dragonpit Magician,./Images Database/51531505.png
15146890,https://images.ygoprodeck.com/images/cards/15146890.jpg,https://images.ygoprodeck.com/images/cards_small/15146890.jpg,https://images.ygoprodeck.com/images/cards_cropped/15146890.jpg,Dragonpulse Magician,./Images Database/15146890.png
9069157,https://images.ygoprodeck.com/images/cards/9069157.jpg,https://images.ygoprodeck.com/images/cards_small/9069157.jpg,https://images.ygoprodeck.com/images/cards_cropped/9069157.jpg,Dragonroid, 
73779005,https://images.ygoprodeck.com/images/cards/73779005.jpg,https://images.ygoprodeck.com/images/cards_small/73779005.jpg,https://images.ygoprodeck.com/images/cards_cropped/73779005.jpg,Dragoons of Draconia, 
34898052,https://images.ygoprodeck.com/images/cards/34898052.jpg,https://images.ygoprodeck.com/images/cards_small/34898052.jpg,https://images.ygoprodeck.com/images/cards_cropped/34898052.jpg,Dragoroar, 
36870345,https://images.ygoprodeck.com/images/cards/36870345.jpg,https://images.ygoprodeck.com/images/cards_small/36870345.jpg,https://images.ygoprodeck.com/images/cards_cropped/36870345.jpg,Dragunity Aklys, 
88361177,https://images.ygoprodeck.com/images/cards/88361177.jpg,https://images.ygoprodeck.com/images/cards_small/88361177.jpg,https://images.ygoprodeck.com/images/cards_cropped/88361177.jpg,Dragunity Angusticlavii, 
53184342,https://images.ygoprodeck.com/images/cards/53184342.jpg,https://images.ygoprodeck.com/images/cards_small/53184342.jpg,https://images.ygoprodeck.com/images/cards_cropped/53184342.jpg,Dragunity Arma Gram, 
63487632,https://images.ygoprodeck.com/images/cards/63487632.jpg,https://images.ygoprodeck.com/images/cards_small/63487632.jpg,https://images.ygoprodeck.com/images/cards_cropped/63487632.jpg,Dragunity Arma Leyvaten, 
876330,https://images.ygoprodeck.com/images/cards/876330.jpg,https://images.ygoprodeck.com/images/cards_small/876330.jpg,https://images.ygoprodeck.com/images/cards_cropped/876330.jpg,Dragunity Arma Mystletainn, 
54455664,https://images.ygoprodeck.com/images/cards/54455664.jpg,https://images.ygoprodeck.com/images/cards_small/54455664.jpg,https://images.ygoprodeck.com/images/cards_cropped/54455664.jpg,Dragunity Brandistock, 
99594764,https://images.ygoprodeck.com/images/cards/99594764.jpg,https://images.ygoprodeck.com/images/cards_small/99594764.jpg,https://images.ygoprodeck.com/images/cards_cropped/99594764.jpg,Dragunity Corsesca, 
29253591,https://images.ygoprodeck.com/images/cards/29253591.jpg,https://images.ygoprodeck.com/images/cards_small/29253591.jpg,https://images.ygoprodeck.com/images/cards_cropped/29253591.jpg,Dragunity Couse, 
